,Time_Spend_Company,Number_Projects,Work_Accident,Promotion_Last_5_Years,Department,Salary,Left,AMHGroup,LEGroup,SLGroup
14190,3_T,5_NP,Y_WA,N_P,0_D,medium_S,N_L,standard_H,sufficient_LE,medium_SL
14191,5_T,4_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,very good_LE,high_SL
14192,8_T,4_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
14193,8_T,2_NP,N_WA,N_P,0_D,medium_S,N_L,standard_H,good_LE,high_SL
14194,8_T,5_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,good_LE,high_SL
14195,4_T,4_NP,Y_WA,N_P,0_D,medium_S,N_L,standard_H,sufficient_LE,medium_SL
14196,3_T,4_NP,N_WA,N_P,0_D,medium_S,N_L,standard_H,good_LE,high_SL
14197,4_T,5_NP,N_WA,N_P,3_D,medium_S,N_L,standard_H,sufficient_LE,medium_SL
14198,4_T,4_NP,N_WA,N_P,4_D,medium_S,N_L,intensive_H,insufficient_LE,low_SL
14199,7_T,3_NP,N_WA,N_P,4_D,high_S,N_L,standard_H,sufficient_LE,medium_SL
14200,7_T,3_NP,N_WA,N_P,4_D,low_S,N_L,intensive_H,very good_LE,high_SL
14201,7_T,4_NP,N_WA,N_P,4_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
14202,7_T,2_NP,N_WA,N_P,3_D,medium_S,N_L,intensive_H,good_LE,medium_SL
14203,3_T,3_NP,Y_WA,N_P,3_D,medium_S,N_L,intensive_H,good_LE,medium_SL
14204,10_T,4_NP,N_WA,Y_P,9_D,high_S,N_L,intensive_H,good_LE,medium_SL
14205,10_T,3_NP,N_WA,Y_P,9_D,high_S,N_L,standard_H,insufficient_LE,low_SL
14206,10_T,3_NP,Y_WA,Y_P,9_D,high_S,N_L,intensive_H,very good_LE,high_SL
14207,10_T,5_NP,N_WA,Y_P,9_D,high_S,N_L,intensive_H,good_LE,high_SL
14208,10_T,3_NP,N_WA,Y_P,9_D,high_S,N_L,standard_H,very good_LE,high_SL
14209,10_T,3_NP,N_WA,Y_P,5_D,high_S,N_L,standard_H,insufficient_LE,medium_SL
14210,3_T,4_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
14211,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14212,6_T,5_NP,N_WA,N_P,0_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14213,4_T,7_NP,N_WA,N_P,0_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14214,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,good_LE,high_SL
14215,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14216,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14217,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14218,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14219,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14220,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14221,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14222,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14223,5_T,4_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14224,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14225,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14226,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14227,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14228,6_T,4_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14229,3_T,2_NP,Y_WA,Y_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14230,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,good_LE,high_SL
14231,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14232,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14233,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14234,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14235,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14236,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14237,5_T,4_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14238,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14239,3_T,2_NP,N_WA,N_P,7_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14240,3_T,2_NP,N_WA,N_P,7_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14241,4_T,6_NP,N_WA,N_P,7_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14242,3_T,2_NP,N_WA,N_P,8_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14243,3_T,2_NP,N_WA,N_P,8_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14244,3_T,2_NP,N_WA,N_P,8_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14245,6_T,4_NP,N_WA,N_P,8_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14246,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14247,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14248,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14249,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14250,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14251,5_T,5_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14252,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14253,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14254,4_T,7_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14255,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14256,4_T,3_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,very good_LE,high_SL
14257,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14258,6_T,3_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,sufficient_LE,medium_SL
14259,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14260,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14261,2_T,6_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,low_SL
14262,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14263,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14264,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14265,4_T,7_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14266,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14267,4_T,7_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14268,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14269,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14270,5_T,4_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14271,5_T,5_NP,N_WA,N_P,9_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14272,4_T,7_NP,N_WA,N_P,3_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14273,5_T,6_NP,N_WA,N_P,3_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14274,3_T,2_NP,N_WA,N_P,3_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14275,4_T,6_NP,N_WA,N_P,3_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14276,4_T,6_NP,N_WA,N_P,3_D,medium_S,Y_L,standard_H,very good_LE,high_SL
14277,3_T,2_NP,N_WA,N_P,4_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14278,6_T,4_NP,N_WA,N_P,4_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14279,5_T,5_NP,Y_WA,N_P,4_D,medium_S,Y_L,intensive_H,good_LE,high_SL
14280,3_T,2_NP,N_WA,N_P,4_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14281,3_T,2_NP,N_WA,N_P,3_D,medium_S,Y_L,intensive_H,good_LE,high_SL
14282,4_T,5_NP,N_WA,N_P,4_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14283,3_T,2_NP,N_WA,N_P,4_D,high_S,Y_L,standard_H,sufficient_LE,medium_SL
14284,4_T,7_NP,N_WA,N_P,4_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14285,4_T,6_NP,N_WA,N_P,4_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14286,4_T,7_NP,N_WA,N_P,4_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14287,4_T,6_NP,N_WA,N_P,4_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14288,3_T,2_NP,N_WA,N_P,5_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14289,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14290,3_T,2_NP,N_WA,N_P,7_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14291,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14292,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14293,3_T,4_NP,N_WA,Y_P,9_D,low_S,Y_L,standard_H,very good_LE,high_SL
14294,6_T,4_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14295,4_T,6_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14296,4_T,6_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14297,3_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14298,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14299,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14300,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14301,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14302,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14303,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14304,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14305,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14306,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14307,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14308,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14309,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14310,6_T,5_NP,N_WA,N_P,0_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14311,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14312,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14313,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14314,4_T,7_NP,N_WA,N_P,0_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14315,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14316,5_T,7_NP,N_WA,N_P,7_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14317,5_T,4_NP,N_WA,N_P,7_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14318,3_T,2_NP,N_WA,N_P,7_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14319,4_T,3_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,good_LE,high_SL
14320,3_T,2_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14321,3_T,2_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14322,4_T,6_NP,N_WA,N_P,8_D,high_S,Y_L,intensive_H,insufficient_LE,low_SL
14323,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14324,5_T,4_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14325,5_T,5_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14326,3_T,2_NP,N_WA,N_P,1_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14327,2_T,5_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14328,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14329,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14330,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14331,4_T,4_NP,Y_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,low_SL
14332,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14333,6_T,4_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,good_LE,high_SL
14334,5_T,6_NP,Y_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14335,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14336,4_T,6_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14337,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14338,5_T,3_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,good_LE,high_SL
14339,4_T,6_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14340,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14341,4_T,6_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14342,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14343,5_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14344,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14345,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14346,5_T,7_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,low_SL
14347,4_T,6_NP,Y_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14348,3_T,2_NP,N_WA,N_P,9_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14349,5_T,4_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,good_LE,high_SL
14350,5_T,5_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,good_LE,high_SL
14351,4_T,6_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14352,3_T,2_NP,N_WA,N_P,3_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14353,4_T,6_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14354,3_T,2_NP,N_WA,N_P,4_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14355,5_T,4_NP,N_WA,N_P,4_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14356,3_T,2_NP,N_WA,N_P,4_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14357,5_T,4_NP,N_WA,N_P,4_D,low_S,Y_L,intensive_H,good_LE,high_SL
14358,4_T,6_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14359,5_T,4_NP,Y_WA,N_P,5_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14360,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14361,4_T,6_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14362,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14363,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14364,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14365,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14366,4_T,6_NP,N_WA,N_P,7_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14367,5_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14368,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14369,3_T,2_NP,N_WA,N_P,9_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14370,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14371,4_T,7_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14372,6_T,5_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14373,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14374,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14375,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14376,4_T,7_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14377,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14378,5_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,low_SL
14379,5_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,low_SL
14380,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14381,5_T,4_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14382,3_T,2_NP,N_WA,Y_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14383,4_T,7_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14384,4_T,6_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14385,4_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,good_LE,high_SL
14386,2_T,4_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14387,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14388,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14389,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14390,5_T,6_NP,N_WA,N_P,0_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14391,3_T,2_NP,N_WA,N_P,0_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14392,4_T,6_NP,N_WA,N_P,7_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14393,5_T,5_NP,N_WA,N_P,7_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14394,4_T,6_NP,N_WA,N_P,7_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14395,3_T,2_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14396,3_T,2_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14397,4_T,6_NP,N_WA,N_P,8_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14398,3_T,2_NP,N_WA,N_P,8_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14399,3_T,2_NP,N_WA,N_P,1_D,medium_S,Y_L,standard_H,insufficient_LE,medium_SL
14400,3_T,2_NP,N_WA,N_P,1_D,high_S,Y_L,standard_H,insufficient_LE,medium_SL
14401,5_T,7_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14402,6_T,4_NP,Y_WA,N_P,1_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14403,5_T,4_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,good_LE,high_SL
14404,4_T,6_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,insufficient_LE,low_SL
14405,5_T,4_NP,N_WA,N_P,1_D,medium_S,Y_L,intensive_H,very good_LE,high_SL
14406,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14407,3_T,7_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14408,4_T,6_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14409,4_T,7_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14410,6_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14411,5_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14412,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14413,5_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,good_LE,high_SL
14414,4_T,6_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14415,6_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14416,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14417,5_T,5_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14418,5_T,4_NP,N_WA,N_P,2_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14419,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14420,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14421,3_T,2_NP,N_WA,N_P,1_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14422,3_T,4_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,insufficient_LE,medium_SL
14423,5_T,5_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14424,3_T,2_NP,N_WA,N_P,9_D,low_S,Y_L,standard_H,sufficient_LE,medium_SL
14425,3_T,2_NP,N_WA,N_P,3_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14426,3_T,2_NP,N_WA,N_P,3_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14427,3_T,2_NP,N_WA,N_P,3_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14428,5_T,5_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14429,3_T,2_NP,N_WA,N_P,3_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14430,5_T,5_NP,N_WA,N_P,4_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14431,4_T,6_NP,N_WA,N_P,4_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14432,3_T,2_NP,N_WA,N_P,4_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14433,3_T,2_NP,N_WA,N_P,4_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14434,5_T,5_NP,N_WA,N_P,3_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14435,3_T,2_NP,N_WA,N_P,7_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14436,5_T,4_NP,N_WA,N_P,7_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14437,3_T,2_NP,N_WA,N_P,8_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14438,3_T,2_NP,N_WA,N_P,8_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14439,5_T,5_NP,N_WA,N_P,8_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14440,6_T,5_NP,N_WA,N_P,5_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14441,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14442,6_T,5_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14443,4_T,6_NP,N_WA,N_P,7_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14444,3_T,2_NP,N_WA,N_P,2_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14445,4_T,4_NP,N_WA,N_P,1_D,low_S,Y_L,intensive_H,sufficient_LE,medium_SL
14446,5_T,4_NP,N_WA,N_P,9_D,low_S,Y_L,intensive_H,very good_LE,high_SL
14447,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14448,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14449,3_T,2_NP,N_WA,N_P,5_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14450,4_T,7_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14451,4_T,7_NP,N_WA,N_P,0_D,low_S,Y_L,intensive_H,insufficient_LE,low_SL
14452,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
14453,3_T,2_NP,N_WA,N_P,0_D,low_S,Y_L,standard_H,insufficient_LE,medium_SL
